08-08-17 15:01:17

Radiation device:	U04 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
-113.3	0.0	50.0	106.4	298863	90.9
-112.8	0.0	50.0	106.3	298727	91.0
-112.3	0.0	50.0	106.8	300097	91.2
-111.8	0.0	50.0	106.6	299622	91.0
-111.2	0.0	50.0	106.5	299138	90.9
-110.7	0.0	50.0	106.7	299858	91.0
-110.2	0.0	50.0	106.6	299602	91.0
-109.7	0.0	50.0	106.8	300074	91.0
-109.1	0.0	50.0	107.1	300817	91.2
-108.6	0.0	50.0	107.0	300745	91.2
-108.1	0.0	50.0	106.9	300427	91.1
-107.6	0.0	50.0	106.7	299781	90.9
-107.1	0.0	50.0	106.8	299975	90.9
-106.6	0.0	50.0	106.8	300092	91.0
-106.0	0.0	50.0	106.9	300256	90.9
-105.5	0.0	50.0	107.0	300472	91.2
-105.0	0.0	50.0	106.8	300097	91.1
-104.5	0.0	50.0	106.8	300057	91.1
-104.0	0.0	50.0	106.5	299146	90.7
-103.5	0.0	50.0	106.5	299092	90.8
-102.9	0.0	50.0	106.5	299117	90.8
-102.4	0.0	50.0	106.6	299404	91.0
-101.9	0.0	50.0	107.0	300563	91.2
-101.4	0.0	50.0	106.9	300228	91.2
-100.9	0.0	50.0	106.7	299735	90.9
-100.4	0.0	50.0	106.8	300018	91.1
-99.8	0.0	50.0	107.0	300603	91.3
-99.3	0.0	50.0	106.9	300265	91.1
-98.8	0.0	50.0	107.0	300732	91.2
-98.3	0.0	50.0	107.1	300969	91.1
-97.7	0.0	50.0	106.8	300051	91.0
-97.2	0.0	50.0	106.9	300188	91.2
-96.7	0.0	50.0	107.2	301173	91.3
-96.2	0.0	50.0	107.2	301299	91.4
-95.7	0.0	50.0	107.3	301369	91.4
-95.1	0.0	50.0	106.8	300009	91.0
-94.6	0.0	50.0	106.8	299932	91.0
-94.1	0.0	50.0	107.0	300663	91.1
-93.6	0.0	50.0	106.8	299949	91.0
-93.1	0.0	50.0	106.9	300358	91.2
-92.6	0.0	50.0	106.6	299553	91.0
-92.0	0.0	50.0	107.0	300608	91.2
-91.5	0.0	50.0	107.1	300953	91.4
-91.0	0.0	50.0	106.9	300436	91.3
-90.5	0.0	50.0	106.9	300319	91.2
-89.9	0.0	50.0	107.1	300915	91.4
-89.4	0.0	50.0	106.8	300049	91.2
-88.9	0.0	50.0	106.9	300209	91.1
-88.4	0.0	50.0	106.8	300053	91.2
-87.9	0.0	50.0	107.1	300844	91.3
-87.3	0.0	50.0	107.0	300478	91.2
-86.8	0.0	50.0	106.8	300141	91.1
-86.3	0.0	50.0	107.0	300468	91.2
-85.8	0.0	50.0	106.8	300116	91.1
-85.2	0.0	50.0	107.3	301358	91.3
-84.7	0.0	50.0	107.1	300911	91.2
-84.2	0.0	50.0	106.9	300455	91.1
-83.7	0.0	50.0	107.1	300946	91.4
-83.2	0.0	50.0	107.1	300839	91.3
-82.7	0.0	50.0	106.8	299940	91.0
-82.1	0.0	50.0	106.8	299990	91.0
-81.6	0.0	50.0	106.8	300057	91.0
-81.1	0.0	50.0	106.9	300362	91.1
-80.6	0.0	50.0	106.8	300137	91.2
-80.1	0.0	50.0	107.1	300984	91.4
-79.5	0.0	50.0	106.9	300192	91.2
-79.0	0.0	50.0	107.1	300785	91.3
-78.5	0.0	50.0	107.0	300470	91.2
-77.9	0.0	50.0	107.1	300939	91.3
-77.4	0.0	50.0	107.0	300528	91.1
-76.9	0.0	50.0	107.2	301200	91.4
-76.4	0.0	50.0	107.4	301624	91.5
-75.9	0.0	50.0	107.4	301635	91.4
-75.3	0.0	50.0	107.2	301273	91.4
-74.8	0.0	50.0	107.3	301388	91.4
-74.3	0.0	50.0	107.4	301817	91.6
-73.8	0.0	50.0	107.1	300933	91.4
-73.3	0.0	50.0	107.0	300505	91.1
-72.7	0.0	50.0	106.9	300278	91.2
-72.2	0.0	50.0	106.9	300336	91.1
-71.7	0.0	50.0	107.0	300657	91.2
-71.2	0.0	50.0	107.2	301293	91.3
-70.7	0.0	50.0	107.3	301394	91.4
-70.2	0.0	50.0	107.3	301334	91.4
-69.7	0.0	50.0	107.2	301176	91.3
-69.1	0.0	50.0	107.2	301200	91.2
-68.6	0.0	50.0	107.2	301124	91.3
-68.1	0.0	50.0	106.8	300085	91.1
-67.5	0.0	50.0	107.2	301160	91.4
-67.0	0.0	50.0	107.5	302013	91.7
-66.5	0.0	50.0	107.4	301862	91.8
-66.0	0.0	50.0	107.3	301573	91.4
-65.5	0.0	50.0	107.2	301246	91.4
-64.9	0.0	50.0	107.4	301864	91.6
-64.4	0.0	50.0	107.5	301921	91.6
-63.9	0.0	50.0	107.3	301423	91.5
-63.4	0.0	50.0	107.2	301264	91.5
-62.9	0.0	50.0	107.5	302128	91.7
-62.4	0.0	50.0	107.6	302312	91.7
-61.8	0.0	50.0	107.3	301502	91.5
-61.3	0.0	50.0	107.4	301825	91.5
-60.8	0.0	50.0	107.5	302051	91.6
-60.3	0.0	50.0	107.4	301813	91.5
-59.8	0.0	50.0	107.6	302268	91.7
-59.2	0.0	50.0	107.5	301872	91.5
-58.7	0.0	50.0	107.8	302896	91.8
-58.2	0.0	50.0	107.5	302010	91.6
-57.7	0.0	50.0	107.7	302439	91.7
-57.2	0.0	50.0	107.6	302346	91.8
-56.7	0.0	50.0	107.5	302093	91.6
-56.1	0.0	50.0	107.6	302261	91.7
-55.6	0.0	50.0	107.3	301568	91.4
-55.1	0.0	50.0	107.4	301604	91.4
-54.6	0.0	50.0	107.4	301771	91.5
-54.1	0.0	50.0	107.7	302462	91.6
-53.6	0.0	50.0	107.9	303142	91.8
-53.0	0.0	50.0	107.7	302652	91.8
-52.5	0.0	50.0	107.4	301681	91.6
-52.0	0.0	50.0	107.6	302297	91.6
-51.5	0.0	50.0	107.4	301791	91.4
-51.0	0.0	50.0	107.6	302244	91.5
-50.4	0.0	50.0	107.4	301728	91.5
-49.9	0.0	50.0	107.0	300646	91.3
-49.3	0.0	50.0	107.1	300886	91.4
-48.8	0.0	50.0	107.5	302063	91.6
-48.3	0.0	50.0	107.5	302020	91.6
-47.8	0.0	50.0	107.5	302030	91.6
-47.3	0.0	50.0	107.4	301592	91.4
-46.8	0.0	50.0	107.3	301389	91.3
-46.2	0.0	50.0	107.3	301333	91.3
-45.7	0.0	50.0	107.4	301612	91.4
-45.2	0.0	50.0	107.2	301052	91.3
-44.7	0.0	50.0	107.4	301670	91.6
-44.2	0.0	50.0	107.2	301123	91.6
-43.7	0.0	50.0	107.3	301406	91.4
-43.2	0.0	50.0	107.2	301070	91.4
-42.6	0.0	50.0	107.0	300622	91.3
-42.1	0.0	50.0	107.3	301552	91.4
-41.6	0.0	50.0	107.5	301874	91.6
-41.1	0.0	50.0	107.4	301790	91.7
-40.6	0.0	50.0	107.3	301402	91.5
-40.1	0.0	50.0	107.2	301128	91.3
-39.5	0.0	50.0	107.2	301031	91.4
-39.0	0.0	50.0	107.2	301223	91.3
-38.5	0.0	50.0	107.2	301198	91.4
-38.0	0.0	50.0	107.1	300795	91.4
-37.5	0.0	50.0	106.9	300315	91.3
-36.9	0.0	50.0	107.0	300563	91.2
-36.4	0.0	50.0	107.3	301384	91.3
-35.9	0.0	50.0	107.3	301496	91.5
-35.4	0.0	50.0	107.1	300985	91.4
-34.9	0.0	50.0	107.3	301494	91.4
-34.3	0.0	50.0	107.1	300982	91.3
-33.8	0.0	50.0	107.2	301134	91.3
-33.3	0.0	50.0	107.0	300601	91.0
-32.8	0.0	50.0	107.1	300973	91.2
-32.2	0.0	50.0	107.3	301418	91.4
-31.7	0.0	50.0	107.2	301216	91.2
-31.2	0.0	50.0	107.0	300535	91.0
-30.6	0.0	50.0	107.1	300821	91.1
-30.1	0.0	50.0	106.9	300432	91.0
-29.6	0.0	50.0	107.0	300531	91.1
-29.1	0.0	50.0	106.6	299557	90.9
-28.6	0.0	50.0	106.7	299844	91.0
-28.0	0.0	50.0	106.7	299679	90.8
-27.5	0.0	50.0	107.0	300588	91.2
-27.0	0.0	50.0	106.6	299616	91.1
-26.5	0.0	50.0	106.9	300263	91.2
-25.9	0.0	50.0	106.9	300388	91.1
-25.4	0.0	50.0	106.8	299931	91.1
-24.9	0.0	50.0	106.4	298983	90.8
-24.3	0.0	50.0	106.8	300180	91.3
-23.8	0.0	50.0	106.9	300448	91.1
-23.3	0.0	50.0	106.6	299443	90.9
-22.8	0.0	50.0	107.2	301250	91.3
-22.3	0.0	50.0	106.9	300369	91.0
-21.8	0.0	50.0	106.9	300379	91.1
-21.2	0.0	50.0	107.2	301202	91.2
-20.7	0.0	50.0	107.0	300632	91.2
-20.2	0.0	50.0	107.1	300771	91.3
-19.7	0.0	50.0	107.1	301017	91.3
-19.1	0.0	50.0	106.8	299962	91.0
-18.6	0.0	50.0	107.0	300494	91.3
-18.1	0.0	50.0	106.8	300106	91.0
-17.6	0.0	50.0	106.7	299683	90.9
-17.1	0.0	50.0	106.9	300416	91.2
-16.5	0.0	50.0	106.8	299986	91.2
-16.0	0.0	50.0	107.0	300682	91.2
-15.5	0.0	50.0	106.9	300341	91.2
-15.0	0.0	50.0	106.9	300398	91.2
-14.5	0.0	50.0	107.0	300687	91.3
-14.0	0.0	50.0	107.4	301822	91.6
-13.4	0.0	50.0	107.3	301326	91.4
-12.9	0.0	50.0	107.2	301034	91.2
-12.4	0.0	50.0	106.9	300266	91.0
-11.8	0.0	50.0	106.9	300422	91.1
-11.3	0.0	50.0	107.3	301407	91.3
-10.7	0.0	50.0	107.2	301058	91.3
-10.2	0.0	50.0	107.0	300670	91.2
-9.8	0.0	50.0	106.9	300232	91.0
-9.3	0.0	50.0	106.9	300411	91.1
-8.8	0.0	50.0	107.1	300776	91.2
-8.3	0.0	50.0	106.9	300211	91.0
-7.8	0.0	50.0	107.2	301034	91.2
-7.3	0.0	50.0	107.0	300684	91.1
-6.8	0.0	50.0	106.9	300365	91.1
-6.3	0.0	50.0	106.7	299843	91.0
-5.7	0.0	50.0	106.9	300277	91.0
-5.2	0.0	50.0	106.3	298610	90.5
-4.7	0.0	50.0	106.4	298880	90.8
-4.2	0.0	50.0	106.5	299209	90.8
-3.7	0.0	50.0	106.5	299074	90.9
-3.1	0.0	50.0	106.5	299255	91.0
-2.6	0.0	50.0	106.6	299360	90.9
-2.1	0.0	50.0	106.3	298745	90.7
-1.6	0.0	50.0	106.3	298676	90.7
-1.1	0.0	50.0	106.4	298965	90.6
-0.6	0.0	50.0	106.4	298937	90.7
-0.1	0.0	50.0	106.4	299054	90.8
0.4	0.0	50.0	106.4	299060	90.7
0.9	0.0	50.0	106.4	298973	90.7
1.5	0.0	50.0	106.2	298357	90.5
2.0	0.0	50.0	106.3	298587	90.5
2.5	0.0	50.0	106.5	299199	90.6
3.0	0.0	50.0	106.7	299768	90.9
3.5	0.0	50.0	106.5	299231	90.8
4.0	0.0	50.0	106.4	299056	90.7
4.6	0.0	50.0	106.7	299751	90.9
5.1	0.0	50.0	106.5	299112	90.6
5.6	0.0	50.0	106.8	300004	90.9
6.1	0.0	50.0	106.8	299908	91.0
6.7	0.0	50.0	106.7	299682	90.8
7.2	0.0	50.0	106.6	299371	90.7
7.7	0.0	50.0	106.8	300078	90.9
8.2	0.0	50.0	106.9	300290	91.1
8.8	0.0	50.0	107.1	301004	91.3
9.3	0.0	50.0	106.9	300393	91.0
9.8	0.0	50.0	107.0	300486	91.1
10.3	0.0	50.0	107.2	301129	91.3
10.9	0.0	50.0	107.0	300678	91.2
11.4	0.0	50.0	107.0	300579	91.3
11.9	0.0	50.0	107.3	301365	91.3
12.4	0.0	50.0	107.2	301136	91.2
12.9	0.0	50.0	107.3	301479	91.3
13.5	0.0	50.0	107.3	301581	91.3
14.0	0.0	50.0	107.3	301444	91.3
14.5	0.0	50.0	107.3	301342	91.4
15.0	0.0	50.0	107.1	300983	91.4
15.6	0.0	50.0	106.8	300145	91.1
16.1	0.0	50.0	106.9	300402	91.2
16.6	0.0	50.0	107.1	300759	91.3
17.1	0.0	50.0	106.6	299556	91.1
17.7	0.0	50.0	106.7	299763	91.1
18.2	0.0	50.0	106.9	300224	91.2
18.7	0.0	50.0	107.2	301073	91.3
19.2	0.0	50.0	106.8	300180	91.0
19.8	0.0	50.0	106.9	300302	91.1
20.3	0.0	50.0	107.0	300601	91.2
20.8	0.0	50.0	107.1	300778	91.0
21.4	0.0	50.0	106.7	299798	91.0
21.9	0.0	50.0	107.0	300726	91.2
22.4	0.0	50.0	107.2	301177	91.4
22.9	0.0	50.0	107.0	300657	91.2
23.4	0.0	50.0	106.7	299700	90.8
23.9	0.0	50.0	106.7	299723	90.9
24.4	0.0	50.0	106.8	299951	91.0
25.0	0.0	50.0	107.0	300496	91.1
25.5	0.0	50.0	107.0	300598	91.0
26.0	0.0	50.0	106.8	300113	91.0
26.5	0.0	50.0	107.1	300841	91.3
27.0	0.0	50.0	106.9	300351	91.1
27.5	0.0	50.0	107.0	300603	91.2
28.1	0.0	50.0	106.9	300281	91.1
28.6	0.0	50.0	106.7	299834	91.1
29.1	0.0	50.0	106.8	300051	91.1
29.6	0.0	50.0	106.7	299780	91.1
30.1	0.0	50.0	106.9	300231	91.1
30.6	0.0	50.0	107.2	301149	91.5
31.2	0.0	50.0	107.1	300903	91.4
31.7	0.0	50.0	106.7	299743	91.1
32.2	0.0	50.0	106.9	300260	91.2
32.7	0.0	50.0	107.0	300575	91.3
33.3	0.0	50.0	107.0	300653	91.2
33.8	0.0	50.0	107.2	301173	91.2
34.3	0.0	50.0	107.2	301173	91.4
34.8	0.0	50.0	107.1	301013	91.2
35.3	0.0	50.0	107.1	300801	91.2
35.9	0.0	50.0	107.0	300635	91.2
36.4	0.0	50.0	107.2	301211	91.5
36.9	0.0	50.0	107.5	302063	91.5
37.5	0.0	50.0	107.3	301554	91.4
38.0	0.0	50.0	107.3	301356	91.4
38.5	0.0	50.0	107.2	301299	91.3
39.0	0.0	50.0	107.4	301810	91.4
39.5	0.0	50.0	107.4	301591	91.3
40.0	0.0	50.0	107.3	301472	91.4
40.6	0.0	50.0	107.2	301240	91.3
41.1	0.0	50.0	107.3	301349	91.4
41.6	0.0	50.0	107.5	301873	91.5
