08-08-2017 15:32:24

Radiation device:	U04 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	DiagonalMpPm
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
143.1	-143.2	50.0	110.2	309630	133.5
142.8	-142.8	50.0	110.2	309596	133.5
142.4	-142.4	50.0	110.3	309837	133.3
142.0	-142.1	50.0	110.1	309264	133.1
141.7	-141.7	50.0	110.0	308984	133.1
141.3	-141.4	50.0	110.2	309541	133.4
140.9	-141.0	50.0	110.4	310025	133.6
140.6	-140.6	50.0	110.2	309677	133.4
140.2	-140.2	50.0	109.9	308757	132.7
139.8	-139.9	50.0	110.2	309513	133.3
139.4	-139.5	50.0	110.5	310358	133.9
139.1	-139.1	50.0	110.5	310328	133.8
138.7	-138.8	50.0	110.5	310531	133.8
138.3	-138.4	50.0	109.9	308802	132.8
138.0	-138.0	50.0	110.0	308924	132.8
137.6	-137.7	50.0	110.6	310729	133.8
137.2	-137.3	50.0	110.2	309716	133.4
136.9	-136.9	50.0	110.1	309403	133.3
136.5	-136.6	50.0	110.2	309527	133.2
136.1	-136.2	50.0	110.2	309460	133.6
135.7	-135.9	50.0	110.2	309607	133.4
135.4	-135.5	50.0	110.2	309515	133.2
135.0	-135.2	50.0	110.3	309934	133.7
134.7	-134.8	50.0	110.4	310234	133.8
134.3	-134.4	50.0	110.2	309729	133.5
133.9	-134.0	50.0	110.1	309370	133.2
133.5	-133.7	50.0	110.5	310369	133.8
133.2	-133.3	50.0	110.5	310337	133.8
132.8	-132.9	50.0	110.5	310510	133.8
132.4	-132.6	50.0	110.0	309163	133.0
132.1	-132.2	50.0	110.1	309430	133.1
131.7	-131.8	50.0	110.0	308924	133.2
131.4	-131.5	50.0	109.9	308748	132.9
131.0	-131.1	50.0	110.1	309256	133.0
130.6	-130.7	50.0	110.0	309098	133.2
130.2	-130.4	50.0	110.2	309591	133.5
129.9	-130.0	50.0	110.1	309316	133.4
129.5	-129.6	50.0	109.8	308547	132.8
129.1	-129.2	50.0	110.1	309216	133.3
128.8	-128.9	50.0	110.0	309116	132.9
128.4	-128.5	50.0	110.1	309230	133.0
128.0	-128.1	50.0	110.2	309700	133.7
127.7	-127.8	50.0	110.2	309567	133.6
127.3	-127.4	50.0	110.0	308902	133.0
126.9	-127.0	50.0	109.8	308580	132.8
126.6	-126.7	50.0	109.9	308714	132.9
126.2	-126.3	50.0	110.3	309933	133.7
125.9	-125.9	50.0	110.5	310566	133.8
125.5	-125.5	50.0	110.4	310201	133.4
125.1	-125.2	50.0	110.0	309050	132.9
124.8	-124.8	50.0	110.2	309500	133.6
124.4	-124.4	50.0	110.2	309696	133.4
124.0	-124.1	50.0	110.1	309427	133.2
123.7	-123.7	50.0	110.1	309273	133.1
123.3	-123.3	50.0	110.1	309364	133.0
122.9	-123.0	50.0	110.2	309508	133.0
122.6	-122.6	50.0	110.4	310153	133.6
122.2	-122.2	50.0	110.5	310492	133.9
121.8	-121.9	50.0	110.3	309924	133.2
121.5	-121.5	50.0	109.9	308729	132.9
121.1	-121.2	50.0	110.0	309079	132.9
120.7	-120.8	50.0	110.3	309856	133.5
120.3	-120.4	50.0	110.1	309290	133.0
120.0	-120.1	50.0	109.9	308806	132.7
119.6	-119.7	50.0	110.0	309048	133.1
119.3	-119.3	50.0	110.0	309059	133.4
118.9	-119.0	50.0	110.5	310444	133.8
118.5	-118.6	50.0	110.6	310583	133.6
118.2	-118.2	50.0	110.2	309568	133.3
117.8	-117.9	50.0	109.9	308699	133.0
