30/09/2014 09:34:21

Radiation device:	U05 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Diode
SAD:	1000 mm
SSD:	1000 mm
Field size:	100 x 100 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Crossline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
0.0	89.7	50.0	2.8	8030	0.0
0.0	90.9	50.0	2.6	7517	0.0
0.0	92.1	50.0	2.6	7445	0.0
0.0	93.3	50.0	2.5	7182	0.0
0.0	94.6	50.0	2.4	6822	0.0
0.0	95.8	50.0	2.3	6639	0.0
0.0	97.0	50.0	2.2	6455	0.0
0.0	98.2	50.0	2.2	6356	0.0
0.0	99.4	50.0	2.1	6059	0.0
0.0	100.7	50.0	2.0	5866	0.0
0.0	101.9	50.0	2.0	5654	0.0
0.0	103.1	50.0	2.0	5756	0.0
0.0	104.3	50.0	1.9	5489	0.0
0.0	105.6	50.0	1.9	5364	0.0
0.0	106.7	50.0	1.7	4929	0.0
0.0	108.0	50.0	1.7	4897	0.0
0.0	109.1	50.0	1.7	5011	0.0
0.0	110.0	50.0	1.7	4843	0.0


