1-2-2013 15:51:04

Radiation device:	U03 Accelerator
Energy:	10 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	300 x 300 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
-39.0	0.0	50.0	1177.1	70981	1163.3
-38.5	0.0	50.0	1177.8	71025	1172.2
-38.0	0.0	50.0	1182.4	71302	1177.8
-37.5	0.0	50.0	1184.8	71450	1186.4
-37.0	0.0	50.0	1191.8	71867	1188.4
-36.4	0.0	50.0	1191.0	71820	1189.3
-35.9	0.0	50.0	1204.9	72656	1205.7
-35.4	0.0	50.0	1200.4	72388	1200.8
-34.9	0.0	50.0	1206.7	72769	1209.0
-34.4	0.0	50.0	1212.3	73104	1208.7
-33.9	0.0	50.0	1215.1	73273	1214.5
-33.4	0.0	50.0	1230.3	74193	1225.0
-32.8	0.0	50.0	1232.1	74300	1230.6
-32.3	0.0	50.0	1228.2	74062	1227.5
-31.8	0.0	50.0	1235.2	74488	1231.7
-31.3	0.0	50.0	1238.5	74685	1240.2
-30.7	0.0	50.0	1243.9	75009	1242.7
-30.3	0.0	50.0	1246.2	75148	1246.3
-29.7	0.0	50.0	1261.7	76082	1261.5
-29.2	0.0	50.0	1269.4	76548	1267.4
-28.7	0.0	50.0	1270.1	76592	1265.3
-28.2	0.0	50.0	1273.9	76817	1272.9
-27.7	0.0	50.0	1287.7	77650	1283.7
-27.2	0.0	50.0	1290.1	77798	1289.7
-26.7	0.0	50.0	1294.9	78088	1281.7
-26.1	0.0	50.0	1300.5	78424	1287.8
-25.6	0.0	50.0	1301.5	78484	1296.3
-25.1	0.0	50.0	1314.0	79239	1299.9
-24.6	0.0	50.0	1299.9	78387	1296.4
-24.1	0.0	50.0	1315.5	79326	1310.0
-23.6	0.0	50.0	1325.8	79950	1317.9
-23.1	0.0	50.0	1322.7	79763	1318.3
-22.6	0.0	50.0	1320.0	79598	1316.4
-22.0	0.0	50.0	1330.7	80247	1327.5
-21.5	0.0	50.0	1340.0	80806	1338.9
-21.0	0.0	50.0	1340.0	80807	1341.1
-20.5	0.0	50.0	1348.3	81304	1347.8
-20.0	0.0	50.0	1344.3	81065	1347.2
-19.5	0.0	50.0	1362.3	82153	1354.5
-18.9	0.0	50.0	1357.4	81857	1361.2
-18.4	0.0	50.0	1358.3	81910	1350.9
-17.9	0.0	50.0	1369.3	82575	1360.7
-17.4	0.0	50.0	1371.0	82675	1371.6
-16.9	0.0	50.0	1376.0	82978	1374.9
-16.3	0.0	50.0	1385.1	83526	1384.5
-15.9	0.0	50.0	1387.9	83696	1383.5
-15.4	0.0	50.0	1391.2	83895	1388.1
-14.8	0.0	50.0	1389.7	83801	1393.9
-14.3	0.0	50.0	1404.1	84670	1401.0
-13.8	0.0	50.0	1408.0	84907	1413.1
-13.3	0.0	50.0	1410.8	85078	1416.8
-12.8	0.0	50.0	1420.4	85654	1423.2
-12.3	0.0	50.0	1419.2	85584	1424.1
-11.8	0.0	50.0	1427.8	86102	1423.1
-11.2	0.0	50.0	1430.0	86233	1431.5
-10.7	0.0	50.0	1439.0	86778	1435.2
-10.2	0.0	50.0	1452.9	87614	1444.9
-9.7	0.0	50.0	1446.0	87197	1439.8
-9.2	0.0	50.0	1451.8	87547	1445.1
-8.7	0.0	50.0	1472.1	88774	1462.4
-8.2	0.0	50.0	1464.2	88297	1458.8
-7.6	0.0	50.0	1481.8	89355	1471.3
-7.1	0.0	50.0	1484.1	89493	1474.0
-6.6	0.0	50.0	1475.9	88999	1470.0
-6.1	0.0	50.0	1485.0	89549	1479.4
-5.6	0.0	50.0	1481.8	89357	1483.3
-5.1	0.0	50.0	1499.9	90448	1484.4
-4.6	0.0	50.0	1506.2	90826	1491.6
-4.1	0.0	50.0	1505.1	90765	1505.9
-3.5	0.0	50.0	1508.5	90966	1493.7
-3.0	0.0	50.0	1509.7	91042	1500.3
-2.5	0.0	50.0	1510.2	91072	1509.1
-2.0	0.0	50.0	1521.2	91731	1514.0
-1.5	0.0	50.0	1523.8	91888	1520.4
-1.0	0.0	50.0	1527.2	92094	1532.5
-0.4	0.0	50.0	1540.8	92916	1536.4
0.1	0.0	50.0	1537.3	92702	1533.6
0.6	0.0	50.0	1550.8	93519	1546.8
1.1	0.0	50.0	1553.0	93652	1552.9
1.6	0.0	50.0	1556.3	93849	1555.6
2.1	0.0	50.0	1567.5	94523	1564.3
2.6	0.0	50.0	1564.8	94360	1560.0
3.2	0.0	50.0	1582.5	95431	1577.3
3.7	0.0	50.0	1581.1	95346	1586.4
4.1	0.0	50.0	1590.8	95930	1587.4
4.7	0.0	50.0	1596.2	96258	1585.0
5.2	0.0	50.0	1595.2	96198	1601.8
5.7	0.0	50.0	1616.8	97496	1609.6
6.2	0.0	50.0	1611.8	97196	1612.5
6.7	0.0	50.0	1620.6	97725	1625.2
7.3	0.0	50.0	1628.4	98197	1622.2
7.7	0.0	50.0	1640.3	98912	1628.0
8.3	0.0	50.0	1645.9	99252	1645.2
8.8	0.0	50.0	1649.9	99492	1646.8
9.3	0.0	50.0	1651.1	99569	1652.0
9.8	0.0	50.0	1666.5	100493	1657.1
10.3	0.0	50.0	1688.6	101827	1673.2
10.9	0.0	50.0	1677.3	101147	1667.9
11.4	0.0	50.0	1691.0	101974	1672.2
11.9	0.0	50.0	1689.6	101890	1683.0
12.4	0.0	50.0	1690.6	101947	1690.9
