Delivery System	U03	
Energy	6 MV	
Scan Type	Profile at Angle	
Depth	5.00	
Field	40cm x 40cm (Jaws)	
Wedge	Open Field	
Comments		

	5.00 cm : ScanId=36	
-2.39533689402576	88.56	
-2.36533689402576	88.55	
-2.33533689402576	88.55	
-2.30533689402576	88.58	
-2.27533689402576	88.61	
-2.24533689402577	88.64	
-2.21533689402577	88.66	
-2.18533689402577	88.65	
-2.15533689402577	88.63	
-2.12533689402577	88.61	
-2.09533689402577	88.59	
-2.06533689402577	88.59	
-2.03533689402577	88.63	
-2.00533689402577	88.67	
-1.97533689402577	88.71	
-1.94533689402577	88.74	
-1.91533689402577	88.70	
-1.88533689402577	88.66	
-1.85533689402577	88.62	
-1.82533689402577	88.58	
-1.79533689402577	88.56	
-1.76533689402577	88.55	
-1.73533689402577	88.54	
-1.70533689402577	88.53	
-1.67533689402577	88.52	
-1.64533689402577	88.55	
-1.61533689402577	88.58	
-1.58533689402577	88.61	
-1.55533689402577	88.64	
-1.52533689402577	88.65	
-1.49533689402577	88.66	
-1.46533689402577	88.68	
-1.43533689402577	88.69	
-1.40533689402577	88.68	
-1.37533689402577	88.65	
-1.34533689402577	88.62	
-1.31533689402577	88.59	
-1.28533689402577	88.55	
-1.25533689402577	88.58	
-1.22533689402577	88.61	
-1.19533689402577	88.64	
-1.16533689402577	88.68	
-1.13533689402577	88.69	
-1.10533689402577	88.69	
-1.07533689402577	88.69	
-1.04533689402577	88.69	
-1.01533689402577	88.69	
-0.985336894025766	88.68	
-0.955336894025766	88.67	
-0.925336894025766	88.67	
-0.895336894025766	88.66	
-0.865336894025766	88.63	
-0.835336894025766	88.59	
-0.805336894025765	88.54	
-0.775336894025765	88.50	
-0.745336894025765	88.47	
-0.715336894025765	88.48	
-0.685336894025765	88.50	
-0.655336894025765	88.51	
-0.625336894025765	88.53	
-0.595336894025765	88.51	
-0.565336894025765	88.49	
-0.535336894025765	88.47	
-0.505336894025765	88.45	
-0.475336894025765	88.42	
-0.445336894025765	88.37	
-0.415336894025765	88.31	
-0.385336894025765	88.26	
-0.355336894025765	88.20	
-0.325336894025765	88.19	
-0.295336894025765	88.17	
-0.265336894025765	88.15	
-0.235336894025765	88.13	
-0.205336894025765	88.16	
-0.175336894025765	88.21	
-0.145336894025765	88.26	
-0.115336894025765	88.31	
-0.085336894025765	88.34	
-0.055336894025765	88.26	
-0.025336894025765	88.18	
0.004663105974235	88.09	
0.034663105974235	88.20	
0.064663105974235	88.24	
0.094663105974235	88.27	
0.124663105974235	88.31	
0.154663105974235	88.34	
0.184663105974235	88.33	
0.214663105974235	88.30	
0.244663105974235	88.26	
0.274663105974235	88.23	
0.304663105974235	88.21	
0.334663105974235	88.25	
0.364663105974235	88.29	
0.394663105974235	88.33	
0.424663105974235	88.37	
0.454663105974235	88.43	
0.484663105974235	88.50	
0.514663105974235	88.56	
0.544663105974235	88.63	
0.574663105974235	88.64	
0.604663105974235	88.56	
0.634663105974235	88.49	
0.664663105974235	88.42	
0.694663105974235	88.34	
0.724663105974235	88.37	
0.754663105974235	88.40	
0.784663105974235	88.43	
0.814663105974235	88.46	
0.844663105974235	88.51	
0.874663105974235	88.57	
0.904663105974235	88.63	
0.934663105974236	88.70	
0.964663105974236	88.76	
0.994663105974236	88.79	
1.02466310597424	88.83	
1.05466310597424	88.87	
1.08466310597424	88.91	
1.11466310597424	88.88	
1.14466310597424	88.82	
1.17466310597424	88.76	
1.20466310597424	88.71	
1.23466310597424	88.69	
1.26466310597424	88.77	
1.29466310597424	88.85	
1.32466310597424	88.93	
1.35466310597424	89.01	
1.38466310597424	88.97	
1.41466310597424	88.90	
1.44466310597424	88.84	
1.47466310597424	88.77	
1.50466310597424	88.75	
1.53466310597424	88.78	
1.56466310597424	88.81	
1.59466310597424	88.84	
1.62466310597424	88.86	
1.65466310597424	88.84	
1.68466310597424	88.81	
1.71466310597424	88.79	
1.74466310597424	88.76	
1.77466310597424	88.77	
1.80466310597424	88.80	
1.83466310597424	88.84	
1.86466310597424	88.87	
1.89466310597424	88.88	
1.92466310597424	88.82	
1.95466310597424	88.77	
1.98466310597424	88.71	
2.01466310597424	88.65	
2.04466310597424	88.64	
2.07466310597424	88.65	
2.10466310597424	88.65	
2.13466310597424	88.65	
2.16466310597424	88.65	
2.19466310597424	88.62	
2.22466310597423	88.59	
2.25466310597423	88.57	
2.28466310597423	88.54	
2.31466310597423	88.61	
2.34466310597423	88.67	
2.37466310597423	88.73	
2.40466310597423	88.80	
2.43466310597423	88.83	
2.46466310597423	88.85	
2.49466310597423	88.87	
2.52466310597423	88.88	
2.55466310597423	88.89	
2.58466310597423	88.86	
2.61466310597423	88.82	
2.64466310597423	88.78	
2.67466310597423	88.75	
2.70466310597423	88.75	
2.73466310597423	88.75	
2.76466310597423	88.76	
2.79466310597423	88.77	
2.82466310597423	88.77	
2.85466310597423	88.75	
2.88466310597423	88.73	
2.91466310597423	88.72	
2.94466310597423	88.70	
2.97466310597423	88.71	
3.00466310597423	88.73	
3.03466310597423	88.75	
3.06466310597423	88.77	
3.09466310597423	88.80	
3.12466310597423	88.83	
3.15466310597423	88.87	
3.18466310597423	88.90	
3.21466310597423	88.93	
3.24466310597423	88.91	
3.27466310597423	88.89	
3.30466310597423	88.87	
3.33466310597423	88.86	
3.36466310597423	88.86	
3.39466310597423	88.88	
3.42466310597423	88.90	
3.45466310597423	88.91	
3.48466310597423	88.92	
3.51466310597423	88.88	
3.54466310597423	88.84	
3.57466310597423	88.81	
3.60466310597423	88.77	
3.63466310597423	88.77	
3.66466310597423	88.78	
3.69466310597423	88.80	
3.72466310597423	88.81	
3.75466310597422	88.83	
3.78466310597422	88.88	
3.81466310597422	88.93	
3.84466310597422	88.99	
3.87466310597422	89.04	
3.90466310597422	89.02	
3.93466310597422	89.01	
3.96466310597422	88.99	
3.99466310597422	88.98	
4.02466310597422	88.93	
4.05466310597422	88.87	
4.08466310597422	88.80	
4.11466310597422	88.73	
4.14466310597422	88.68	
4.17466310597422	88.68	
4.20466310597423	88.69	
4.23466310597423	88.70	
4.26466310597423	88.71	
4.29466310597423	88.76	
4.32466310597423	88.83	
4.35466310597423	88.90	
4.38466310597423	88.97	
4.41466310597423	89.00	
4.44466310597423	88.92	
4.47466310597423	88.85	
4.50466310597423	88.78	
4.53466310597423	88.71	
4.56466310597423	88.71	
4.59466310597423	88.72	
4.62466310597423	88.72	
4.65466310597423	88.73	
4.68466310597423	88.74	
4.71466310597423	88.73	
4.74466310597423	88.73	
4.77466310597423	88.73	
4.80466310597423	88.72	
4.83466310597423	88.74	
4.86466310597423	88.75	
4.89466310597423	88.77	
4.92466310597423	88.78	
4.95466310597423	88.76	
4.98466310597423	88.71	
5.01466310597423	88.66	
5.04466310597423	88.62	
5.07466310597423	88.58	
5.10466310597423	88.58	
5.13466310597423	88.59	
5.16466310597423	88.59	
5.19466310597423	88.59	
5.22466310597423	88.64	
5.25466310597423	88.69	
5.28466310597423	88.75	
5.31466310597423	88.80	
5.34466310597423	88.82	
5.37466310597423	88.77	
5.40466310597423	88.72	
5.43466310597424	88.68	
5.46466310597424	88.63	
5.49466310597424	88.61	
5.52466310597424	88.59	
5.55466310597424	88.57	
5.58466310597424	88.55	
5.61466310597424	88.57	
5.64466310597424	88.63	
5.67466310597424	88.69	
5.70466310597424	88.74	
5.73466310597424	88.79	
5.76466310597424	88.81	
5.79466310597424	88.83	
5.82466310597424	88.85	
5.85466310597424	88.86	
5.88466310597424	88.82	
5.91466310597424	88.76	
5.94466310597424	88.70	
5.97466310597424	88.64	
6.00466310597424	88.60	
6.03466310597424	88.61	
6.06466310597424	88.62	
6.09466310597424	88.63	
6.12466310597424	88.64	
6.15466310597424	88.64	
6.18466310597424	88.63	
6.21466310597424	88.62	
6.24466310597424	88.62	
6.27466310597424	88.62	
6.30466310597424	88.64	
6.33466310597424	88.67	
6.36466310597424	88.69	
6.39466310597424	88.70	
6.42466310597424	88.69	
6.45466310597424	88.68	
6.48466310597424	88.67	
6.51466310597424	88.66	
6.54466310597424	88.61	
6.57466310597424	88.54	
6.60466310597424	88.47	
6.63466310597425	88.40	
6.66466310597425	88.34	
6.69466310597425	88.33	
6.72466310597425	88.32	
6.75466310597425	88.31	
6.78466310597425	88.31	
6.81466310597425	88.34	
6.84466310597425	88.37	
6.87466310597425	88.41	
6.90466310597425	88.45	
6.93466310597425	88.45	
6.96466310597425	88.38	
6.99466310597425	88.32	
7.02466310597425	88.25	
7.05466310597425	88.18	
7.08466310597425	88.18	
7.11466310597425	88.18	
7.14466310597425	88.18	
7.17466310597425	88.19	
7.20466310597425	88.15	
7.23466310597425	88.09	
7.26466310597425	88.03	
7.29466310597425	87.97	
7.32466310597425	87.93	
7.35466310597425	87.97	
7.38466310597425	88.02	
7.41466310597425	88.06	
7.44466310597425	88.11	
7.47466310597425	88.14	
7.50466310597425	88.17	
7.53466310597425	88.19	
7.56466310597425	88.22	
7.59466310597425	88.23	
7.62466310597425	88.19	
7.65466310597425	88.16	
7.68466310597425	88.13	
7.71466310597425	88.09	
7.74466310597425	88.11	
7.77466310597425	88.12	
7.80466310597425	88.14	
7.83466310597426	88.15	
7.86466310597426	88.16	
7.89466310597426	88.17	
7.92466310597426	88.18	
7.95466310597426	88.18	
7.98466310597426	88.19	
8.01466310597426	88.23	
8.04466310597426	88.26	
8.07466310597425	88.29	
8.10466310597425	88.33	
8.13466310597425	88.29	
8.16466310597425	88.23	
8.19466310597425	88.16	
8.22466310597425	88.09	
8.25466310597425	88.04	
8.28466310597425	88.07	
8.31466310597425	88.09	
8.34466310597425	88.12	
8.37466310597425	88.14	
8.40466310597425	88.09	
8.43466310597425	88.03	
8.46466310597425	87.96	
8.49466310597425	87.90	
8.52466310597424	87.89	
8.55466310597424	87.95	
8.58466310597424	88.02	
8.61466310597424	88.09	
8.64466310597424	88.15	
8.67466310597424	88.11	
8.70466310597424	88.07	
8.73466310597424	88.03	
8.76466310597424	87.99	
8.79466310597424	87.99	
8.82466310597424	88.02	
8.85466310597424	88.06	
8.88466310597424	88.09	
8.91466310597424	88.11	
8.94466310597424	88.09	
8.97466310597424	88.06	
9.00466310597423	88.04	
9.03466310597423	88.01	
9.06466310597423	88.00	
9.09466310597423	87.99	
9.12466310597423	87.98	
9.15466310597423	87.97	
9.18466310597423	87.96	
9.21466310597423	87.93	
9.24466310597423	87.91	
9.27466310597423	87.88	
9.30466310597423	87.85	
9.33466310597423	87.89	
9.36466310597423	87.94	
9.39466310597423	87.98	
9.42466310597423	88.03	
9.45466310597423	88.02	
9.48466310597422	87.95	
9.51466310597422	87.89	
9.54466310597422	87.82	
9.57466310597422	87.77	
9.60466310597422	87.80	
9.63466310597422	87.84	
9.66466310597422	87.88	
9.69466310597422	87.92	
9.72466310597422	87.91	
9.75466310597422	87.87	
9.78466310597422	87.84	
9.81466310597422	87.81	
9.84466310597422	87.77	
9.87466310597422	87.74	
9.90466310597422	87.70	
9.93466310597421	87.67	
9.96466310597421	87.63	
9.99466310597421	87.65	
10.0246631059742	87.69	
10.0546631059742	87.72	
10.0846631059742	87.76	
10.1146631059742	87.77	
10.1446631059742	87.74	
10.1746631059742	87.71	
10.2046631059742	87.69	
10.2346631059742	87.66	
10.2646631059742	87.69	
10.2946631059742	87.72	
10.3246631059742	87.76	
10.3546631059742	87.79	
10.3846631059742	87.78	
10.4146631059742	87.74	
10.4446631059742	87.70	
10.4746631059742	87.65	
10.5046631059742	87.62	
10.5346631059742	87.60	
10.5646631059742	87.59	
10.5946631059742	87.58	
10.6246631059742	87.57	
10.6546631059742	87.54	
10.6846631059742	87.51	
10.7146631059742	87.48	
10.7446631059742	87.45	
10.7746631059742	87.44	
10.8046631059742	87.45	
10.8346631059742	87.46	
10.8646631059742	87.48	
10.8946631059742	87.49	
10.9246631059742	87.49	
10.9546631059742	87.49	
10.9846631059742	87.49	
11.0146631059742	87.49	
11.0446631059742	87.50	
11.0746631059742	87.53	
11.1046631059742	87.55	
11.1346631059742	87.58	
11.1646631059742	87.60	
11.1946631059742	87.59	
11.2246631059742	87.57	
11.2546631059742	87.56	
11.2846631059742	87.54	
11.3146631059742	87.58	
11.3446631059742	87.63	
11.3746631059742	87.68	
11.4046631059742	87.73	
11.4346631059742	87.76	
11.4646631059742	87.72	
11.4946631059742	87.68	
11.5246631059742	87.64	
11.5546631059742	87.60	
11.5846631059742	87.58	
11.6146631059742	87.58	
11.6446631059742	87.57	
11.6746631059742	87.56	
11.7046631059742	87.56	
11.7346631059742	87.56	
11.7646631059742	87.56	
11.7946631059742	87.56	
11.8246631059742	87.56	
11.8546631059742	87.58	
11.8846631059742	87.61	
11.9146631059742	87.63	
11.9446631059742	87.65	
11.9746631059742	87.68	
12.0046631059742	87.70	
12.0346631059742	87.72	
12.0646631059742	87.74	
12.0946631059742	87.77	
12.1246631059742	87.81	
12.1546631059742	87.85	
12.1846631059742	87.89	
12.2146631059742	87.92	
12.2446631059742	87.94	
12.2746631059742	87.95	
12.3046631059742	87.97	
12.3346631059742	87.98	
12.3646631059742	87.97	
12.3946631059742	87.93	
12.4246631059742	87.89	
12.4546631059742	87.85	
12.4846631059742	87.81	
12.5146631059742	87.84	
12.5446631059742	87.87	
12.5746631059742	87.91	
12.6046631059742	87.94	
12.6346631059742	87.95	
12.6646631059742	87.93	
12.6946631059742	87.92	
12.7246631059742	87.90	
12.7546631059742	87.89	
12.7846631059742	87.94	
12.8146631059742	87.99	
12.8446631059742	88.04	
12.8746631059742	88.09	
12.9046631059742	88.08	
12.9346631059742	88.04	
12.9646631059742	88.01	
12.9946631059741	87.97	
13.0246631059741	87.93	
13.0546631059741	87.92	
13.0846631059741	87.91	
13.1146631059741	87.89	
13.1446631059741	87.88	
13.1746631059741	87.90	
13.2046631059741	87.93	
13.2346631059741	87.96	
13.2646631059741	87.99	
13.2946631059741	88.04	
13.3246631059741	88.12	
13.3546631059741	88.20	
13.3846631059741	88.28	
13.4146631059741	88.35	
13.4446631059741	88.30	
13.4746631059741	88.25	
13.5046631059741	88.20	
13.5346631059741	88.15	
13.5646631059741	88.15	
13.5946631059741	88.18	
13.6246631059741	88.20	
13.6546631059741	88.23	
13.6846631059741	88.26	
13.7146631059741	88.30	
13.7446631059741	88.35	
13.7746631059741	88.39	
13.8046631059741	88.44	
13.8346631059741	88.46	
13.8646631059741	88.48	
13.8946631059741	88.50	
13.9246631059741	88.52	
13.9546631059741	88.53	
13.9846631059741	88.50	
14.0146631059741	88.48	
14.0446631059741	88.46	
14.0746631059741	88.44	
14.1046631059741	88.42	
14.1346631059741	88.40	
14.1646631059741	88.38	
14.1946631059741	88.36	
14.2246631059741	88.37	
14.2546631059741	88.40	
14.2846631059741	88.44	
14.3146631059741	88.47	
14.3446631059741	88.51	
14.3746631059741	88.50	
14.4046631059741	88.50	
14.4346631059741	88.50	
14.4646631059741	88.49	
14.4946631059741	88.48	
14.5246631059741	88.46	
14.5546631059741	88.44	
14.5846631059741	88.42	
14.6146631059741	88.42	
14.6446631059741	88.46	
14.6746631059741	88.51	
14.7046631059741	88.55	
14.7346631059741	88.59	
14.7646631059741	88.64	
14.7946631059741	88.69	
14.8246631059741	88.74	
14.8546631059741	88.79	
14.8846631059741	88.79	
14.9146631059741	88.71	
14.9446631059741	88.64	
14.9746631059741	88.56	
15.0046631059741	88.49	
15.0346631059741	88.56	
15.0646631059741	88.64	
15.0946631059741	88.72	
15.1246631059741	88.79	
15.1546631059741	88.80	
15.1846631059741	88.76	
15.2146631059741	88.72	
15.2446631059741	88.68	
15.2746631059741	88.65	
15.3046631059741	88.67	
15.3346631059741	88.68	
15.3646631059741	88.70	
15.3946631059741	88.71	
15.4246631059741	88.75	
15.4546631059741	88.80	
15.4846631059741	88.85	
15.5146631059741	88.89	
15.5446631059741	88.92	
15.5746631059741	88.90	
15.6046631059741	88.88	
15.6346631059741	88.85	
15.6646631059741	88.83	
15.6946631059741	88.89	
15.7246631059741	88.95	
15.7546631059741	89.01	
15.7846631059741	89.07	
15.8146631059741	89.07	
15.8446631059741	89.02	
15.8746631059741	88.97	
15.9046631059741	88.91	
15.9346631059741	88.86	
15.9646631059741	88.81	
15.9946631059741	88.76	
16.0246631059741	88.71	
16.0546631059741	88.65	
16.0846631059741	88.68	
16.1146631059741	88.75	
16.1446631059741	88.82	
16.1746631059741	88.89	
16.2046631059741	88.94	
16.2346631059741	88.92	
16.2646631059741	88.91	
16.2946631059741	88.90	
16.3246631059741	88.88	
16.3546631059741	88.84	
16.3846631059741	88.80	
16.4146631059741	88.75	
16.4446631059741	88.70	
16.4746631059741	88.68	
16.5046631059741	88.69	
16.5346631059741	88.71	
16.5646631059741	88.72	
16.5946631059741	88.73	
16.6246631059741	88.73	
16.6546631059741	88.72	
16.6846631059741	88.71	
16.7146631059741	88.70	
16.7446631059741	88.72	
16.7746631059741	88.75	
16.8046631059741	88.77	
16.8346631059741	88.80	
16.8646631059741	88.82	
16.8946631059741	88.76	
16.9246631059741	88.70	
16.9546631059741	88.65	
16.9846631059741	88.59	
17.0146631059741	88.58	
17.0446631059741	88.59	
17.0746631059741	88.60	
17.1046631059741	88.61	
17.1346631059741	88.60	
17.1646631059741	88.55	
17.1946631059741	88.51	
17.2246631059741	88.46	
17.2546631059741	88.41	
17.2846631059741	88.41	
17.3146631059741	88.42	
17.3446631059741	88.42	
17.3746631059741	88.43	
17.4046631059741	88.44	
17.4346631059741	88.46	
17.4646631059741	88.48	
17.4946631059741	88.50	
17.5246631059741	88.52	
17.5546631059741	88.54	
17.5846631059741	88.55	
17.6146631059741	88.57	
17.6446631059741	88.59	
17.6746631059741	88.58	
17.7046631059741	88.56	
17.7346631059742	88.55	
17.7646631059742	88.53	
17.7946631059742	88.52	
17.8246631059742	88.51	
17.8546631059742	88.51	
17.8846631059742	88.51	
17.9146631059742	88.51	
17.9446631059742	88.51	
17.9746631059742	88.52	
18.0046631059742	88.53	
18.0346631059742	88.53	
18.0646631059742	88.53	
18.0946631059742	88.50	
18.1246631059742	88.48	
18.1546631059742	88.46	
18.1846631059742	88.44	
18.2146631059742	88.48	
18.2446631059742	88.52	
18.2746631059742	88.56	
18.3046631059742	88.60	
18.3346631059742	88.60	
18.3646631059742	88.57	
18.3946631059742	88.54	
18.4246631059742	88.51	
18.4546631059742	88.49	
18.4846631059742	88.49	
18.5146631059742	88.50	
18.5446631059742	88.50	
18.5746631059742	88.51	
18.6046631059742	88.50	
18.6346631059742	88.50	
18.6646631059742	88.49	
18.6946631059742	88.49	
18.7246631059742	88.50	
18.7546631059742	88.53	
18.7846631059742	88.57	
18.8146631059742	88.61	
18.8446631059742	88.64	
18.8746631059742	88.59	
18.9046631059742	88.54	
18.9346631059742	88.49	
18.9646631059742	88.44	
18.9946631059742	88.44	
19.0246631059742	88.50	
19.0546631059742	88.55	
19.0846631059742	88.60	
19.1146631059742	88.65	
19.1446631059742	88.64	
19.1746631059742	88.62	
19.2046631059742	88.60	
19.2346631059742	88.59	
19.2646631059742	88.59	
19.2946631059742	88.61	
19.3246631059742	88.62	
19.3546631059742	88.63	
19.3846631059742	88.63	
19.4146631059742	88.59	
19.4446631059742	88.54	
19.4746631059742	88.49	
19.5046631059742	88.45	
19.5346631059742	88.47	
19.5646631059742	88.50	
19.5946631059742	88.53	
19.6246631059742	88.56	
19.6546631059742	88.58	
19.6846631059742	88.58	
19.7146631059742	88.58	
19.7446631059742	88.59	
19.7746631059742	88.59	
19.8046631059742	88.61	
19.8346631059742	88.64	
19.8646631059742	88.67	
19.8946631059742	88.70	
19.9246631059742	88.69	
19.9546631059742	88.66	
19.9846631059742	88.64	
20.0146631059742	88.61	
20.0446631059742	88.58	
20.0746631059742	88.57	
20.1046631059742	88.57	
20.1346631059742	88.56	
20.1646631059742	88.55	
20.1946631059742	88.57	
20.2246631059742	88.59	
20.2546631059742	88.62	
20.2846631059742	88.64	
20.3146631059742	88.65	
20.3446631059742	88.61	
20.3746631059743	88.57	
20.4046631059743	88.54	
20.4346631059743	88.50	
20.4646631059743	88.54	
20.4946631059743	88.58	
20.5246631059743	88.63	
20.5546631059743	88.67	
20.5846631059743	88.69	
20.6146631059743	88.70	
20.6446631059743	88.71	
20.6746631059743	88.71	
20.7046631059743	88.72	
20.7346631059743	88.76	
20.7646631059743	88.79	
20.7946631059743	88.83	
20.8246631059743	88.87	
20.8546631059743	88.89	
20.8846631059743	88.89	
20.9146631059743	88.90	
20.9446631059743	88.90	
20.9746631059743	88.91	
21.0046631059743	88.93	
21.0346631059743	88.94	
21.0646631059743	88.95	
21.0946631059743	88.97	
21.1246631059743	89.03	
21.1546631059743	89.10	
21.1846631059743	89.18	
21.2146631059743	89.25	
21.2446631059743	89.28	
21.2746631059743	89.27	
21.3046631059743	89.26	
21.3346631059743	89.24	
21.3646631059743	89.23	
21.3946631059743	89.29	
21.4246631059743	89.36	
21.4546631059743	89.43	
21.4846631059743	89.49	
21.5146631059743	89.55	
21.5446631059743	89.60	
21.5746631059743	89.66	
21.6046631059743	89.71	
21.6346631059743	89.78	
21.6646631059743	89.91	
21.6946631059743	90.04	
21.7246631059743	90.17	
21.7546631059743	90.30	
21.7846631059743	90.38	
21.8146631059743	90.44	
21.8446631059743	90.50	
21.8746631059743	90.56	
21.9046631059743	90.62	
21.9346631059743	90.68	
21.9646631059743	90.74	
21.9946631059743	90.80	
22.0246631059743	90.86	
22.0546631059743	90.90	
22.0846631059743	90.94	
22.1146631059743	90.98	
22.1446631059743	91.02	
22.1746631059743	91.08	
22.2046631059743	91.15	
22.2346631059743	91.22	
22.2646631059743	91.29	
22.2946631059743	91.37	
22.3246631059743	91.46	
22.3546631059743	91.56	
22.3846631059743	91.66	
22.4146631059743	91.75	
22.4446631059743	91.79	
22.4746631059743	91.80	
22.5046631059743	91.80	
22.5346631059743	91.81	
22.5646631059743	91.81	
22.5946631059743	91.77	
22.6246631059743	91.73	
22.6546631059743	91.69	
22.6846631059743	91.65	
22.7146631059743	91.67	
22.7446631059743	91.71	
22.7746631059743	91.75	
22.8046631059743	91.78	
22.8346631059743	91.82	
22.8646631059743	91.84	
22.8946631059743	91.86	
22.9246631059743	91.89	
22.9546631059743	91.91	
22.9846631059743	91.84	
23.0146631059744	91.77	
23.0446631059744	91.70	
23.0746631059744	91.63	
23.1046631059744	91.55	
23.1346631059744	91.45	
23.1646631059744	91.35	
23.1946631059744	91.25	
23.2246631059744	91.16	
23.2546631059744	91.16	
23.2846631059744	91.15	
23.3146631059744	91.15	
23.3446631059744	91.15	
23.3746631059744	91.04	
23.4046631059744	90.90	
23.4346631059744	90.76	
23.4646631059744	90.62	
23.4946631059744	90.50	
23.5246631059744	90.45	
23.5546631059744	90.39	
23.5846631059744	90.33	
23.6146631059744	90.27	
23.6446631059744	90.16	
23.6746631059744	90.04	
23.7046631059744	89.92	
23.7346631059744	89.81	
23.7646631059744	89.70	
23.7946631059744	89.59	
23.8246631059744	89.48	
23.8546631059744	89.37	
23.8846631059744	89.27	
23.9146631059744	89.18	
23.9446631059744	89.09	
23.9746631059744	89.00	
24.0046631059744	88.90	
24.0346631059744	88.74	
24.0646631059744	88.54	
24.0946631059744	88.34	
24.1246631059744	88.14	
24.1546631059744	87.94	
24.1846631059744	87.74	
24.2146631059744	87.54	
24.2446631059744	87.34	
24.2746631059744	87.14	
24.3046631059744	86.94	
24.3346631059744	86.74	
24.3646631059744	86.54	
24.3946631059744	86.35	
24.4246631059744	86.12	
24.4546631059744	85.86	
24.4846631059744	85.60	
24.5146631059744	85.33	
24.5446631059744	85.07	
24.5746631059744	84.80	
24.6046631059744	84.52	
24.6346631059744	84.25	
24.6646631059744	83.97	
24.6946631059744	83.65	
24.7246631059744	83.30	
24.7546631059744	82.95	
24.7846631059744	82.60	
24.8146631059744	82.24	
24.8446631059744	81.86	
24.8746631059744	81.47	
24.9046631059744	81.08	
24.9346631059744	80.70	
24.9646631059744	80.28	
24.9946631059744	79.86	
25.0246631059744	79.44	
25.0546631059744	79.01	
25.0846631059744	78.60	
25.1146631059744	78.18	
25.1446631059744	77.77	
25.1746631059744	77.36	
25.2046631059744	76.95	
25.2346631059744	76.50	
25.2646631059744	76.04	
25.2946631059744	75.59	
25.3246631059744	75.13	
25.3546631059744	74.67	
25.3846631059744	74.21	
25.4146631059744	73.75	
25.4446631059744	73.29	
25.4746631059744	72.83	
25.5046631059744	72.35	
25.5346631059744	71.88	
25.5646631059744	71.41	
25.5946631059744	70.93	
25.6246631059744	70.50	
25.6546631059745	70.08	
25.6846631059745	69.67	
25.7146631059745	69.25	
25.7446631059745	68.82	
25.7746631059745	68.35	
25.8046631059745	67.89	
25.8346631059745	67.42	
25.8646631059745	66.95	
25.8946631059745	66.49	
25.9246631059745	66.04	
25.9546631059745	65.59	
25.9846631059745	65.13	
26.0146631059745	64.69	
26.0446631059745	64.26	
26.0746631059745	63.84	
26.1046631059745	63.41	
26.1346631059745	62.99	
26.1646631059745	62.45	
26.1946631059745	61.90	
26.2246631059745	61.36	
26.2546631059745	60.82	
26.2846631059745	60.20	
26.3146631059745	59.53	
26.3446631059745	58.85	
26.3746631059745	58.17	
26.4046631059745	57.44	
26.4346631059745	56.42	
26.4646631059745	55.40	
26.4946631059745	54.38	
26.5246631059745	53.37	
26.5546631059745	52.12	
26.5846631059745	50.79	
26.6146631059745	49.47	
26.6446631059745	48.14	
26.6746631059745	46.76	
26.7046631059745	45.26	
26.7346631059745	43.76	
26.7646631059745	42.26	
26.7946631059745	40.76	
26.8246631059745	39.18	
26.8546631059745	37.58	
26.8846631059745	35.99	
26.9146631059745	34.39	
26.9446631059745	32.84	
26.9746631059745	31.33	
27.0046631059745	29.83	
27.0346631059745	28.32	
27.0646631059745	26.84	
27.0946631059745	25.60	
27.1246631059745	24.35	
27.1546631059745	23.11	
27.1846631059745	21.87	
27.2146631059745	20.81	
27.2446631059745	19.86	
27.2746631059745	18.90	
27.3046631059745	17.94	
27.3346631059745	17.06	
27.3646631059745	16.42	
27.3946631059745	15.78	
27.4246631059745	15.14	
27.4546631059745	14.50	
27.4846631059745	14.01	
27.5146631059745	13.55	
27.5446631059745	13.09	
27.5746631059745	12.63	
27.6046631059745	12.25	
27.6346631059745	11.98	
27.6646631059745	11.71	
27.6946631059745	11.43	
27.7246631059745	11.16	
27.7546631059745	10.94	
27.7846631059745	10.71	
27.8146631059745	10.49	
27.8446631059745	10.27	
27.8746631059745	10.09	
27.9046631059745	9.93	
27.9346631059745	9.78	
27.9646631059745	9.63	
27.9946631059745	9.48	
28.0246631059745	9.34	
28.0546631059745	9.20	
28.0846631059745	9.07	
28.1146631059745	8.93	
28.1446631059745	8.82	
28.1746631059745	8.72	
28.2046631059745	8.61	
28.2346631059745	8.51	
28.2646631059745	8.41	
28.2946631059746	8.32	
28.3246631059746	8.23	
28.3546631059746	8.14	
28.3846631059746	8.05	
28.4146631059746	7.97	
28.4446631059746	7.88	
28.4746631059746	7.80	
28.5046631059746	7.71	
28.5346631059746	7.64	
28.5646631059746	7.58	
28.5946631059746	7.51	
28.6246631059746	7.45	
28.6546631059746	7.39	
28.6846631059746	7.33	
28.7146631059746	7.28	
28.7446631059746	7.22	
28.7746631059746	7.17	
28.8046631059746	7.11	
28.8346631059746	7.05	
28.8646631059746	6.99	
28.8946631059746	6.93	
28.9246631059746	6.88	
28.9546631059746	6.83	
28.9846631059746	6.78	
29.0146631059746	6.73	
29.0446631059746	6.68	
29.0746631059746	6.63	
29.1046631059746	6.58	
29.1346631059746	6.53	
29.1646631059746	6.47	
29.1946631059746	6.43	
29.2246631059746	6.38	
29.2546631059746	6.34	
29.2846631059746	6.29	
29.3146631059746	6.25	
29.3446631059746	6.20	
29.3746631059746	6.15	
29.4046631059746	6.10	
29.4346631059746	6.05	
29.4646631059746	6.00	
