Delivery System	U09	
Energy	10 MV	
Scan Type	Crossline	
Depth	5.00	
Field	21cm x 16cm (Jaws)	
Wedge	Open Field	
Comments	26x26 cr	

	5.00 cm : ScanId=407	
4.00106709999967	143.14	
4.01106709999967	143.12	
4.02106709999967	143.11	
4.03106709999967	143.09	
4.04106709999967	143.08	
4.05106709999967	143.06	
4.06106709999967	143.05	
4.07106709999967	143.04	
4.08106709999967	143.03	
4.09106709999967	143.02	
4.10106709999967	143.01	
4.11106709999967	143.00	
4.12106709999967	142.99	
4.13106709999967	142.98	
4.14106709999967	142.97	
4.15106709999967	142.97	
4.16106709999967	142.96	
4.17106709999967	142.95	
4.18106709999967	142.94	
4.19106709999967	142.93	
4.20106709999967	142.93	
4.21106709999967	142.92	
4.22106709999967	142.92	
4.23106709999967	142.91	
4.24106709999967	142.90	
4.25106709999967	142.90	
4.26106709999967	142.89	
4.27106709999967	142.88	
4.28106709999967	142.88	
4.29106709999967	142.87	
4.30106709999967	142.87	
4.31106709999967	142.86	
4.32106709999966	142.86	
4.33106709999966	142.86	
4.34106709999966	142.85	
4.35106709999966	142.85	
4.36106709999966	142.84	
4.37106709999966	142.84	
4.38106709999966	142.83	
4.39106709999966	142.83	
4.40106709999966	142.81	
4.41106709999966	142.78	
4.42106709999966	142.75	
4.43106709999966	142.72	
4.44106709999966	142.69	
4.45106709999966	142.66	
4.46106709999966	142.63	
4.47106709999966	142.60	
4.48106709999966	142.57	
4.49106709999966	142.54	
4.50106709999966	142.51	
4.51106709999966	142.50	
4.52106709999966	142.50	
4.53106709999966	142.50	
4.54106709999966	142.50	
4.55106709999966	142.50	
4.56106709999966	142.50	
4.57106709999966	142.50	
4.58106709999966	142.50	
4.59106709999966	142.50	
4.60106709999966	142.50	
4.61106709999966	142.50	
4.62106709999966	142.49	
4.63106709999966	142.47	
4.64106709999966	142.45	
4.65106709999966	142.44	
4.66106709999966	142.42	
4.67106709999966	142.41	
4.68106709999966	142.39	
4.69106709999966	142.37	
4.70106709999966	142.36	
4.71106709999966	142.34	
4.72106709999966	142.33	
4.73106709999966	142.31	
4.74106709999966	142.29	
4.75106709999966	142.26	
4.76106709999966	142.24	
4.77106709999966	142.22	
4.78106709999966	142.20	
4.79106709999965	142.18	
4.80106709999965	142.16	
4.81106709999965	142.14	
4.82106709999965	142.12	
4.83106709999965	142.10	
4.84106709999965	142.10	
4.85106709999965	142.10	
4.86106709999965	142.10	
4.87106709999965	142.11	
4.88106709999965	142.11	
4.89106709999965	142.11	
4.90106709999965	142.11	
4.91106709999965	142.12	
4.92106709999965	142.12	
4.93106709999965	142.12	
4.94106709999965	142.12	
4.95106709999965	142.12	
4.96106709999965	142.11	
4.97106709999965	142.11	
4.98106709999965	142.10	
4.99106709999965	142.09	
5.00106709999965	142.08	
5.01106709999965	142.08	
5.02106709999965	142.07	
5.03106709999965	142.06	
5.04106709999965	142.05	
5.05106709999965	142.05	
5.06106709999965	142.03	
5.07106709999965	142.00	
5.08106709999965	141.98	
5.09106709999965	141.96	
5.10106709999965	141.93	
5.11106709999965	141.91	
5.12106709999965	141.89	
5.13106709999965	141.86	
5.14106709999965	141.84	
5.15106709999965	141.82	
5.16106709999965	141.79	
5.17106709999965	141.79	
5.18106709999965	141.79	
5.19106709999965	141.79	
5.20106709999965	141.78	
5.21106709999965	141.78	
5.22106709999965	141.78	
5.23106709999965	141.78	
5.24106709999965	141.78	
5.25106709999964	141.78	
5.26106709999964	141.78	
5.27106709999964	141.78	
5.28106709999964	141.77	
5.29106709999964	141.75	
5.30106709999964	141.73	
5.31106709999964	141.71	
5.32106709999964	141.69	
5.33106709999964	141.67	
5.34106709999964	141.65	
5.35106709999964	141.63	
5.36106709999964	141.61	
5.37106709999964	141.59	
5.38106709999964	141.58	
5.39106709999964	141.57	
5.40106709999964	141.57	
5.41106709999964	141.57	
5.42106709999964	141.57	
5.43106709999964	141.57	
5.44106709999964	141.57	
5.45106709999964	141.57	
5.46106709999964	141.56	
5.47106709999964	141.56	
5.48106709999964	141.56	
5.49106709999964	141.56	
5.50106709999964	141.56	
5.51106709999964	141.57	
5.52106709999964	141.57	
5.53106709999964	141.57	
5.54106709999964	141.57	
5.55106709999964	141.58	
5.56106709999964	141.58	
5.57106709999964	141.58	
5.58106709999964	141.58	
5.59106709999964	141.58	
5.60106709999964	141.59	
5.61106709999964	141.58	
5.62106709999964	141.58	
5.63106709999964	141.57	
5.64106709999964	141.56	
5.65106709999964	141.56	
5.66106709999964	141.55	
5.67106709999964	141.54	
5.68106709999964	141.54	
5.69106709999964	141.53	
5.70106709999964	141.52	
5.71106709999964	141.52	
5.72106709999963	141.51	
5.73106709999963	141.51	
5.74106709999963	141.50	
5.75106709999963	141.50	
5.76106709999963	141.49	
5.77106709999963	141.49	
5.78106709999963	141.48	
5.79106709999963	141.48	
5.80106709999963	141.47	
5.81106709999963	141.47	
5.82106709999963	141.46	
5.83106709999963	141.47	
5.84106709999963	141.48	
5.85106709999963	141.49	
5.86106709999963	141.50	
5.87106709999963	141.51	
5.88106709999963	141.52	
5.89106709999963	141.53	
5.90106709999963	141.54	
5.91106709999963	141.55	
5.92106709999963	141.56	
5.93106709999963	141.57	
5.94106709999963	141.57	
5.95106709999963	141.57	
5.96106709999963	141.56	
5.97106709999963	141.56	
5.98106709999963	141.56	
5.99106709999963	141.56	
6.00106709999963	141.56	
6.01106709999963	141.56	
6.02106709999963	141.56	
6.03106709999963	141.55	
6.04106709999963	141.55	
6.05106709999963	141.52	
6.06106709999963	141.49	
6.07106709999963	141.45	
6.08106709999963	141.41	
6.09106709999963	141.37	
6.10106709999963	141.34	
6.11106709999963	141.30	
6.12106709999963	141.26	
6.13106709999963	141.22	
6.14106709999963	141.19	
6.15106709999963	141.15	
6.16106709999963	141.15	
6.17106709999963	141.15	
6.18106709999963	141.16	
6.19106709999962	141.17	
6.20106709999962	141.18	
6.21106709999962	141.18	
6.22106709999962	141.19	
6.23106709999962	141.20	
6.24106709999962	141.20	
6.25106709999962	141.21	
6.26106709999962	141.22	
6.27106709999962	141.21	
6.28106709999962	141.19	
6.29106709999962	141.17	
6.30106709999962	141.16	
6.31106709999962	141.14	
6.32106709999962	141.12	
6.33106709999962	141.10	
6.34106709999962	141.09	
6.35106709999962	141.07	
6.36106709999962	141.05	
6.37106709999962	141.04	
6.38106709999962	141.03	
6.39106709999962	141.03	
6.40106709999962	141.02	
6.41106709999962	141.02	
6.42106709999962	141.02	
6.43106709999962	141.01	
6.44106709999962	141.01	
6.45106709999962	141.01	
6.46106709999962	141.00	
6.47106709999962	141.00	
6.48106709999962	141.00	
6.49106709999962	141.00	
6.50106709999962	141.00	
6.51106709999962	141.01	
6.52106709999962	141.01	
6.53106709999962	141.02	
6.54106709999962	141.02	
6.55106709999962	141.03	
6.56106709999962	141.03	
6.57106709999962	141.04	
6.58106709999962	141.04	
6.59106709999962	141.05	
6.60106709999962	141.06	
6.61106709999962	141.08	
6.62106709999962	141.09	
6.63106709999962	141.11	
6.64106709999962	141.13	
6.65106709999962	141.14	
6.66106709999961	141.16	
6.67106709999961	141.18	
6.68106709999961	141.19	
6.69106709999961	141.21	
6.70106709999961	141.22	
6.71106709999961	141.19	
6.72106709999961	141.15	
6.73106709999961	141.10	
6.74106709999961	141.05	
6.75106709999961	141.01	
6.76106709999961	140.96	
6.77106709999961	140.92	
6.78106709999961	140.87	
6.79106709999961	140.82	
6.80106709999961	140.78	
6.81106709999961	140.73	
6.82106709999961	140.73	
6.83106709999961	140.74	
6.84106709999961	140.75	
6.85106709999961	140.76	
6.86106709999961	140.77	
6.87106709999961	140.78	
6.88106709999961	140.78	
6.89106709999961	140.79	
6.90106709999961	140.80	
6.91106709999961	140.81	
6.92106709999961	140.82	
6.93106709999961	140.80	
6.94106709999961	140.78	
6.95106709999961	140.75	
6.96106709999961	140.73	
6.97106709999961	140.70	
6.98106709999961	140.67	
6.99106709999961	140.65	
7.00106709999961	140.62	
7.01106709999961	140.60	
7.02106709999961	140.57	
7.03106709999961	140.54	
7.04106709999961	140.55	
7.05106709999961	140.57	
7.06106709999961	140.59	
7.07106709999961	140.61	
7.08106709999961	140.62	
7.09106709999961	140.64	
7.10106709999961	140.66	
7.11106709999961	140.68	
7.12106709999961	140.69	
7.1310670999996	140.71	
7.1410670999996	140.73	
7.1510670999996	140.70	
7.1610670999996	140.67	
7.1710670999996	140.64	
7.1810670999996	140.60	
7.1910670999996	140.57	
7.2010670999996	140.53	
7.2110670999996	140.50	
7.2210670999996	140.47	
7.2310670999996	140.43	
7.2410670999996	140.40	
7.2510670999996	140.36	
7.2610670999996	140.35	
7.2710670999996	140.33	
7.2810670999996	140.32	
7.2910670999996	140.31	
7.3010670999996	140.29	
7.3110670999996	140.28	
7.3210670999996	140.27	
7.3310670999996	140.26	
7.3410670999996	140.24	
7.3510670999996	140.23	
7.3610670999996	140.22	
7.3710670999996	140.20	
7.3810670999996	140.18	
7.3910670999996	140.16	
7.4010670999996	140.14	
7.4110670999996	140.12	
7.4210670999996	140.10	
7.4310670999996	140.08	
7.4410670999996	140.06	
7.4510670999996	140.04	
7.4610670999996	140.02	
7.4710670999996	140.00	
7.4810670999996	140.00	
7.4910670999996	140.00	
7.5010670999996	140.01	
7.5110670999996	140.01	
7.5210670999996	140.01	
7.5310670999996	140.02	
7.5410670999996	140.02	
7.5510670999996	140.02	
7.5610670999996	140.03	
7.5710670999996	140.03	
7.5810670999996	140.03	
7.5910670999996	140.02	
7.60106709999959	140.01	
7.61106709999959	139.99	
7.62106709999959	139.98	
7.63106709999959	139.96	
7.64106709999959	139.94	
7.65106709999959	139.93	
7.66106709999959	139.91	
7.67106709999959	139.90	
7.68106709999959	139.88	
7.69106709999959	139.86	
7.70106709999959	139.85	
7.71106709999959	139.84	
7.72106709999959	139.83	
7.73106709999959	139.82	
7.74106709999959	139.81	
7.75106709999959	139.80	
7.76106709999959	139.79	
7.77106709999959	139.78	
7.78106709999959	139.77	
7.79106709999959	139.76	
7.80106709999959	139.75	
7.81106709999959	139.75	
7.82106709999959	139.75	
7.83106709999959	139.75	
7.84106709999959	139.76	
7.85106709999959	139.76	
7.86106709999959	139.76	
7.87106709999959	139.77	
7.88106709999959	139.77	
7.89106709999959	139.77	
7.90106709999959	139.77	
7.91106709999959	139.78	
7.92106709999959	139.77	
7.93106709999959	139.76	
7.94106709999959	139.75	
7.95106709999959	139.75	
7.96106709999959	139.74	
7.97106709999959	139.73	
7.98106709999959	139.72	
7.99106709999959	139.71	
8.00106709999959	139.70	
8.01106709999959	139.69	
8.02106709999959	139.69	
8.03106709999959	139.67	
8.04106709999959	139.66	
8.05106709999959	139.65	
8.06106709999959	139.63	
8.07106709999958	139.62	
8.08106709999958	139.61	
8.09106709999958	139.59	
8.10106709999958	139.58	
8.11106709999958	139.56	
8.12106709999958	139.55	
8.13106709999958	139.54	
8.14106709999958	139.54	
8.15106709999958	139.54	
8.16106709999958	139.54	
8.17106709999958	139.54	
8.18106709999958	139.54	
8.19106709999958	139.54	
8.20106709999958	139.54	
8.21106709999958	139.54	
8.22106709999958	139.54	
8.23106709999958	139.54	
8.24106709999958	139.54	
8.25106709999958	139.52	
8.26106709999958	139.50	
8.27106709999958	139.47	
8.28106709999958	139.45	
8.29106709999958	139.43	
8.30106709999958	139.40	
8.31106709999958	139.38	
8.32106709999958	139.35	
8.33106709999958	139.33	
8.34106709999958	139.31	
8.35106709999958	139.28	
8.36106709999958	139.25	
8.37106709999958	139.22	
8.38106709999958	139.18	
8.39106709999958	139.15	
8.40106709999958	139.11	
8.41106709999958	139.08	
8.42106709999958	139.04	
8.43106709999958	139.01	
8.44106709999958	138.97	
8.45106709999958	138.94	
8.46106709999958	138.90	
8.47106709999958	138.91	
8.48106709999958	138.93	
8.49106709999958	138.95	
8.50106709999958	138.97	
8.51106709999958	138.99	
8.52106709999958	139.01	
8.53106709999958	139.03	
8.54106709999957	139.05	
8.55106709999957	139.07	
8.56106709999957	139.09	
8.57106709999957	139.11	
8.58106709999957	139.10	
8.59106709999957	139.07	
8.60106709999957	139.05	
8.61106709999957	139.02	
8.62106709999957	139.00	
8.63106709999957	138.97	
8.64106709999957	138.95	
8.65106709999957	138.92	
8.66106709999957	138.90	
8.67106709999957	138.87	
8.68106709999957	138.85	
8.69106709999957	138.84	
8.70106709999957	138.84	
8.71106709999957	138.83	
8.72106709999957	138.83	
8.73106709999957	138.83	
8.74106709999957	138.83	
8.75106709999957	138.83	
8.76106709999957	138.82	
8.77106709999957	138.82	
8.78106709999957	138.82	
8.79106709999957	138.82	
8.80106709999957	138.79	
8.81106709999957	138.76	
8.82106709999957	138.72	
8.83106709999957	138.69	
8.84106709999957	138.65	
8.85106709999957	138.62	
8.86106709999957	138.59	
8.87106709999957	138.55	
8.88106709999957	138.52	
8.89106709999957	138.49	
8.90106709999957	138.45	
8.91106709999957	138.44	
8.92106709999957	138.44	
8.93106709999957	138.43	
8.94106709999957	138.43	
8.95106709999957	138.42	
8.96106709999957	138.42	
8.97106709999957	138.41	
8.98106709999957	138.41	
8.99106709999957	138.40	
9.00106709999957	138.40	
9.01106709999956	138.39	
9.02106709999956	138.38	
9.03106709999956	138.37	
9.04106709999956	138.36	
9.05106709999956	138.34	
9.06106709999956	138.33	
9.07106709999956	138.32	
9.08106709999956	138.31	
9.09106709999956	138.30	
9.10106709999956	138.28	
9.11106709999956	138.27	
9.12106709999956	138.26	
9.13106709999956	138.23	
9.14106709999956	138.20	
9.15106709999956	138.16	
9.16106709999956	138.13	
9.17106709999956	138.10	
9.18106709999956	138.06	
9.19106709999956	138.03	
9.20106709999956	138.00	
9.21106709999956	137.96	
9.22106709999956	137.93	
9.23106709999956	137.90	
9.24106709999956	137.87	
9.25106709999956	137.85	
9.26106709999956	137.83	
9.27106709999956	137.80	
9.28106709999956	137.78	
9.29106709999956	137.76	
9.30106709999956	137.73	
9.31106709999956	137.71	
9.32106709999956	137.69	
9.33106709999956	137.67	
9.34106709999956	137.64	
9.35106709999956	137.61	
9.36106709999956	137.58	
9.37106709999956	137.55	
9.38106709999956	137.52	
9.39106709999956	137.49	
9.40106709999956	137.46	
9.41106709999956	137.43	
9.42106709999956	137.40	
