Delivery System	U03	
Energy	6 MV	
Scan Type	Profile at Angle	
Depth	5.00	
Field	40cm x 40cm (Jaws)	
Wedge	Open Field	
Comments		

	5.00 cm : ScanId=35	
29.5267848171259	6.02	
29.5567848171259	5.97	
29.5867848171259	5.92	
29.6167848171259	5.86	
29.6467848171259	5.82	
29.6767848171259	5.78	
29.7067848171259	5.74	
29.7367848171259	5.70	
29.7667848171259	5.67	
29.7967848171259	5.64	
29.8267848171259	5.61	
29.8567848171259	5.59	
29.8867848171259	5.56	
29.9167848171259	5.51	
29.9467848171259	5.46	
29.9767848171259	5.40	
30.0067848171259	5.35	
30.0367848171259	5.32	
30.0667848171259	5.30	
30.0967848171259	5.28	
30.1267848171259	5.27	
30.1567848171259	5.24	
30.1867848171259	5.19	
30.2167848171259	5.13	
30.2467848171259	5.08	
30.2767848171259	5.02	
30.3067848171259	5.00	
30.3367848171259	4.98	
30.3667848171259	4.97	
30.3967848171259	4.96	
30.4267848171259	4.94	
30.4567848171259	4.90	
30.4867848171259	4.86	
30.5167848171259	4.82	
30.5467848171259	4.79	
30.5767848171259	4.76	
30.6067848171259	4.73	
30.6367848171259	4.71	
30.6667848171259	4.68	
30.6967848171259	4.65	
30.7267848171259	4.63	
30.7567848171259	4.61	
30.7867848171259	4.58	
30.8167848171259	4.56	
30.8467848171259	4.52	
30.8767848171259	4.49	
30.9067848171259	4.45	
30.9367848171259	4.42	
30.9667848171259	4.38	
30.9967848171259	4.35	
31.0267848171259	4.32	
31.0567848171259	4.29	
31.0867848171259	4.27	
31.1167848171259	4.24	
31.1467848171259	4.22	
31.1767848171259	4.20	
31.206784817126	4.18	
31.236784817126	4.15	
31.266784817126	4.11	
